id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
852445,False,/rzz7TBviOvDgIeujt2h9GwxV0AJ.jpg,"[18, 14]",fr,Acide,"During a heat wave, strange clouds start pouring down acid rain, wreaking devastation and panic throughout France. In a world teetering on the edge, a girl and her divorced parents must join forces to confront and try to escape this climate catastrophe.",51.0620002746582,/91vF7SNB2tqsSultsmEn8tJYh4l.jpg,2023-09-20,Acid,False,5.724999904632568,149
136797,False,/lQppSn8sl6ivnxGNq8ADtC13NCE.jpg,"[28, 80, 18, 53]",en,Need for Speed,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",59.84600067138672,/z42kyMizgDKetejusZgucSQsQ4l.jpg,2014-03-12,Need for Speed,False,6.4070000648498535,4199
769,False,/sw7mordbZxgITU877yTpZCud90M.jpg,"[18, 80]",en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",130.8300018310547,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,1990-09-12,GoodFellas,False,8.46500015258789,12326
299536,False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",236.9600067138672,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.199999809265137,28780
9495,False,/malT2STjWopccqE4xacsnSm5Ln8.jpg,"[14, 28, 53]",en,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven—watched over by a hypnotic crow—returns from the grave to exact revenge.",54.571998596191406,/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg,1994-05-11,The Crow,False,7.5229997634887695,3752
558915,False,/rSle4ix2IZ6UMgCDY8L3ngdOmSZ.jpg,[18],en,The Color Purple,"A decades-spanning tale of love and resilience and of one woman's journey to independence. Celie faces many hardships in her life, but ultimately finds extraordinary strength and hope in the unbreakable bonds of sisterhood.",40.99599838256836,/h5bqIxM8GO4TewJ0u6Rzkg58ssJ.jpg,2023-12-25,The Color Purple,False,6.982999801635742,177
68428,False,/FCMxUWSusVEm3WmIKxQGLjk6mm.jpg,"[35, 10749]",cn,不扣鈕的女孩,A film about the ups and downs of a beautiful young lass named Jenny and her never ending pursuit of a boyfriend.,159.97500610351562,/46mNCuoHuXRH9z4XnlioLuuBXO5.jpg,1994-01-27,Girls Unbutton,False,4.591000080108643,11
906221,False,/wVxlmhk4OS2eCr0wTQcM4zJ20ml.jpg,"[35, 18, 10749]",en,Magic Mike's Last Dance,"Mike Lane takes to the stage again after a lengthy hiatus, following a business deal that went bust, leaving him broke and taking bartender gigs in Florida. For what he hopes will be one last hurrah, Mike heads to London with a wealthy socialite who lures him with an offer he can’t refuse… and an agenda all her own. With everything on the line, once Mike discovers what she truly has in mind, will he—and the roster of hot new dancers he’ll have to whip into shape—be able to pull it off?",42.2400016784668,/9a9pyJZRhUWUSBT8BQqWihtqbI8.jpg,2023-02-09,Magic Mike's Last Dance,False,6.701000213623047,422
2062,False,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,"[16, 35, 10751, 14]",en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",139.6959991455078,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,2007-06-28,Ratatouille,False,7.818999767303467,16399
799379,False,/xkXsV1WOiKfAJ6dzXiavdwsZ3E2.jpg,"[28, 53, 27, 80]",ko,늑대사냥,"While under heavily armed guard, the dangerous convicts aboard a cargo ship unite in a coordinated escape attempt that soon escalates into a bloody, all-out riot. But as the fugitives continue their brutal campaign of terror, they soon discover that not even the most vicious among them is safe from the horror they unknowingly unleashed from the darkness below deck.",56.104000091552734,/dniWicB6fa7NvpGbguxWlNPMc5f.jpg,2022-09-21,Project Wolf Hunting,False,6.388000011444092,303
114,False,/3tuWpnCTe14zZZPt6sI1W9ByOXx.jpg,"[35, 10749]",en,Pretty Woman,"When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.",62.310001373291016,/hVHUfT801LQATGd26VPzhorIYza.jpg,1990-03-23,Pretty Woman,False,7.4670000076293945,7855
151960,False,/1BaUaXBRKzwNESZ6hZkZjelatmt.jpg,"[16, 10751, 12, 35]",en,Planes,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",50.505001068115234,/i2xgU0y0p77WTrB0oIkbpdaWq8R.jpg,2013-08-09,Planes,False,5.881999969482422,1611
7340,False,/kVthdQuL0lU51pjK4C4jlnRGsRe.jpg,"[27, 53]",en,Carrie,"An awkward, telekinetic teenage girl's lonely life is dominated by relentless bullying at school and an oppressive religious fanatic mother at home. When her tormentors pull a humiliating prank at the senior prom, she unleashes a horrifying chaos on everyone, leaving nothing but destruction in her wake.",78.4530029296875,/uc3OvgmbnYaS5Y0BOjSmC1EmSz1.jpg,1976-11-03,Carrie,False,7.309999942779541,3629
830784,False,/eIeCUHk8q7smdd2KAiPBmceN7QS.jpg,"[35, 10751, 10402]",en,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",55.0,/irIS5Tn3TXjNi1R9BpWvGAN4CZ1.jpg,2022-10-07,"Lyle, Lyle, Crocodile",False,7.099999904632568,526
9339,False,/e0zR3H15Gl32hLqrY5lB205RWbo.jpg,"[35, 18, 14]",en,Click,"A married workaholic, Michael Newman doesn't have time for his wife and children, not if he's to impress his ungrateful boss and earn a well-deserved promotion. So when he meets Morty, a loopy sales clerk, he gets the answer to his prayers: a magical remote that allows him to bypass life's little distractions with increasingly hysterical results.",54.861000061035156,/oL0k5JA53PyoHSZqKb3cNkhwBCE.jpg,2006-06-23,Click,False,6.2820000648498535,6786
359410,False,/oe7mWkvYhK4PLRNAVSvonzyUXNy.jpg,"[28, 53]",en,Road House,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",848.6090087890625,/bXi6IQiQDHD00JFio5ZSZOeRSBh.jpg,2024-03-08,Road House,False,7.058000087738037,1518
804095,False,/2OnmtVOEpCwt0sYtss5kNxyYM2W.jpg,[18],en,The Fabelmans,"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",98.43199920654297,/h7llKkqkkJtJrTOaDLuVeUYDQ7I.jpg,2022-11-11,The Fabelmans,False,7.651000022888184,2103
128,False,/gl0jzn4BupSbL2qMVeqrjKkF9Js.jpg,"[12, 14, 16]",ja,もののけ姫,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",104.88899993896484,/cMYCDADoLKLbB83g4WnJegaZimC.jpg,1997-07-12,Princess Mononoke,False,8.33899974822998,7644
254320,False,/s48CvFbWoWHhSPgz2wW9Rffw04q.jpg,"[35, 18, 10749]",en,The Lobster,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into animals and sent off into The Woods.",62.297000885009766,/7Y9ILV1unpW9mLpGcqyGQU72LUy.jpg,2015-10-15,The Lobster,False,7.048999786376953,5921
1074049,False,/9RIp2idEKHRAnB2MqqfatIuBkko.jpg,[35],es,Ocho apellidos marroquís,"Follows the Díaz-Aguirre family, whose perfect universe turns upside down after the death of the patriarch, who in his will asks his wife to recover the 'Sardinete', his first fishing boat which is rusting in a Moroccan port.",121.95999908447266,/g5nUFZUekNT6Wo2ZiSQmnM6yWMy.jpg,2023-12-01,A Moroccan Affair,False,6.010000228881836,48
251,False,/zOyXP0MS4jvU01yIxzRV394ZUJw.jpg,"[14, 18, 53, 9648, 10749]",en,Ghost,"After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.",73.35900115966797,/w9RaPHov8oM5cnzeE27isnFMsvS.jpg,1990-07-13,Ghost,False,7.215000152587891,5318
744,False,/j6sAlNz354qtzvG01LLYF16Uufg.jpg,"[18, 28, 12]",en,Top Gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",111.25299835205078,/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,1986-05-16,Top Gun,False,7.054999828338623,8172
185664,False,/pKaS8OTLlDJPJh5jZdm8wmFSPYS.jpg,"[18, 27]",ja,団鬼六　修道女縄地獄,A woman gets caught by the wife of her lover which results in a stabbing. Feeling guilty she runs away and joins a nunnery. But she soon discovers that several nuns and a well known author have turned the place into their own personal S&M playground.,33.1150016784668,/2jqTCgA6A85RZwycVwwgEuYardv.jpg,1984-05-25,Nun in Rope Hell,False,5.300000190734863,12
753601,False,/ghSMYISXNxjduDuvzYoPYOI3yRk.jpg,"[16, 10751, 35]",fr,Le Tour du monde en 80 jours,"Passepartout is a young and scholarly marmoset who always dreams of becoming an explorer. One day, he crosses paths with Phileas, a reckless and greedy frog, eager to take on a bet to circumnavigate the globe in 80 days and earn 10 million clams in the process. Seizing the opportunity of a lifetime to explore the world, Passepartout embarks with his new friend on a crazy and exhilarating adventure full of twists and surprises.",41.21500015258789,/pWPTnHtvlmggjGonie1VZNKViLV.jpg,2021-08-04,Around the World in 80 Days,False,5.5,67
829557,False,/zBG5Mg29NH9xxpWMMG7BIvKwYhL.jpg,"[10749, 18]",pl,365 dni: Ten dzień,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",146.2050018310547,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,2022-04-27,365 Days: This Day,False,5.900000095367432,1349
819,False,/w2rWEjAMYErpNfoK2Z0GFh1LFhN.jpg,"[80, 18, 53]",en,Sleepers,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes.,46.6879997253418,/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,1996-10-18,Sleepers,False,7.6020002365112305,3383
974036,False,/rBo0yYQTruIYEuXdyCAyVVlNb2H.jpg,[18],en,Ordinary Angels,"In Louisville, Kentucky, hairdresser Sharon Stevens rallies the masses to help widowed father Ed Schmitt save his critically ill 5 year old daughter Michelle after their community is hit by a major snowstorm from the 1994 North American cold wave.",78.68800354003906,/wdi9kEU4W2UeBTtdqOPZISGMtDR.jpg,2024-02-22,Ordinary Angels,False,7.5320000648498535,47
310,False,/8bQbejOvAKe78RXxpkfM04n0K18.jpg,"[14, 35]",en,Bruce Almighty,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God - and the Almighty responds, endowing Bruce with all of His divine powers.",77.33300018310547,/f0QqG14SZYYZcV4VWykVc5w13dz.jpg,2003-05-23,Bruce Almighty,False,6.710999965667725,10347
1008042,False,/46Os8U0DEPmI0OnvKDxucl6SLVZ.jpg,"[27, 53]",en,Talk to Me,"When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked on the new thrill, until one of them goes too far and unleashes terrifying supernatural forces.",164.8000030517578,/kdPMUMJzyYAc4roD52qavX0nLIC.jpg,2023-07-26,Talk to Me,False,7.177000045776367,2517
796,False,/m2QvGozzKz5ux74gKocn4kFTGz1.jpg,"[18, 10749]",en,Cruel Intentions,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",58.72200012207031,/6z9KdGWu3AkASOCO7iryrSv2GSL.jpg,1999-03-05,Cruel Intentions,False,6.796999931335449,3107
1006462,False,/bz66a19bR6BKsbY8gSZCM4etJiK.jpg,"[28, 9648, 53, 27]",en,The Flood,A horde of giant hungry alligators is unleashed on a group of in-transit prisoners and their guards after a massive hurricane floods Louisiana.,58.507999420166016,/mvjqqklMpHwOxc40rn7dMhGT0Fc.jpg,2023-07-14,The Flood,False,6.5,238
668482,False,/nWs0auTqn2UaFGfTKtUE5tlTeBu.jpg,"[10751, 35, 14]",en,Roald Dahl's Matilda the Musical,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",44.1879997253418,/ga8R3OiOMMgSvZ4cOj8x7prUNYZ.jpg,2022-11-25,Roald Dahl's Matilda the Musical,False,6.78000020980835,688
316029,False,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,[18],en,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",67.89600372314453,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,2017-12-20,The Greatest Showman,False,7.900000095367432,9117
8413,False,/zRBavxSuEpcv6kPhGVGTDDT23uY.jpg,"[27, 878, 9648]",en,Event Horizon,"In 2047, a group of astronauts are sent to investigate and salvage the starship Event Horizon which disappeared mysteriously seven years before on its maiden voyage. However, it soon becomes evident that something sinister resides in its corridors.",52.334999084472656,/cHoeg3gAD5w63Et5DImY1Jb7HaO.jpg,1997-08-15,Event Horizon,False,6.52400016784668,2670
1040148,False,/f7UI3dYpr7ZUHGo0iIr1Qvy1VPe.jpg,"[16, 10751, 14, 35]",en,"Ruby Gillman, Teenage Kraken","Ruby Gillman, a sweet and awkward high school student, discovers she's a direct descendant of the warrior kraken queens. The kraken are sworn to protect the oceans of the world against the vain, power-hungry mermaids. Destined to inherit the throne from her commanding grandmother, Ruby must use her newfound powers to protect those she loves most.",99.70999908447266,/8ChIb3WzYAcza1vrXR56v510MWk.jpg,2023-06-28,"Ruby Gillman, Teenage Kraken",False,7.300000190734863,887
395991,False,/8wI0M7HDHhDsoxMCkcAVUx7O6DX.jpg,"[18, 28]",en,Only the Brave,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.,44.26599884033203,/lC7WdUNLOJI3sllaDGNdFy2GT8g.jpg,2017-09-22,Only the Brave,False,7.401000022888184,1498
214,False,/qx8Pb3nVnHLBizI9792pbRN5nnm.jpg,"[27, 53, 80]",en,Saw III,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scrambles to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",54.73500061035156,/9pWlgGYoPb0QPOsQTjfDmwMdBc6.jpg,2006-10-26,Saw III,False,6.4029998779296875,4323
939338,False,/qZOuoBoKCDLSm1EvYz2eBub8Cto.jpg,"[16, 12, 14, 10751, 35]",fr,Pattie et la colère de Poséidon,"An adventurous mouse sets off to battle dangerous creatures in Ancient Greece, including Poseidon.",44.52899932861328,/68HzyzxWHou2YyiueJZYnPZUbfd.jpg,2023-01-25,Epic Tails,False,6.72599983215332,73
429,False,/Adrip2Jqzw56KeuV2nAxucKMNXA.jpg,[37],it,"Il buono, il brutto, il cattivo","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",76.74299621582031,/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,1966-12-22,"The Good, the Bad and the Ugly",False,8.468000411987305,8219
1101582,False,/kKxwzAbrA2mY7ixsO3f9uLF7S6v.jpg,"[10751, 35]",en,Good Burger 2,"Dexter Reed is down on his luck after another one of his inventions fails. Ed welcomes Dex back to Good Burger with open arms and gives him his old job back. With a new crew working at Good Burger, Dex devises a plan to get back on his feet but unfortunately puts the fate of Good Burger at risk once again.",58.83100128173828,/pcwOHNTIy6pVOLj6Tjp8tSL9bwF.jpg,2023-11-22,Good Burger 2,False,6.800000190734863,71
11036,False,/qom1SZSENdmHFNZBXbtJAU0WTlC.jpg,"[10749, 18]",en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",80.84200286865234,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,2004-06-25,The Notebook,False,7.888999938964844,11070
580489,False,/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,"[878, 28, 12]",en,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",92.41899871826172,/1MJNcPZy46hIy2CmSqOeru0yr5C.jpg,2021-09-30,Venom: Let There Be Carnage,False,6.804999828338623,9617
602734,False,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,"[27, 80, 9648]",en,Spiral: From the Book of Saw,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",50.849998474121094,/8rORNBvvxiE9lq0Swbpar8iQNW8.jpg,2021-05-12,Spiral: From the Book of Saw,False,5.997000217437744,1880
11497,False,/aqjVohKrbcFEERCPcRjDUht0maW.jpg,"[18, 16, 10751, 35, 14]",en,All Dogs Go to Heaven,"When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven basically by default since all dogs go to heaven. However, since he wants to get back at his killer, he cons his way back to the living with the warning that doing that damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He also stumbles onto an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",40.50400161743164,/nmWh1NglDinfkHD9zCNqGWyhl7Q.jpg,1989-11-17,All Dogs Go to Heaven,False,6.699999809265137,975
10895,False,/iFPpb2KIWKwBfyqSJivE4JegFPP.jpg,"[16, 10751, 14]",en,Pinocchio,"When loving Geppetto creates a wooden puppet, his wish is granted when it comes to life as a little wooden boy named Pinocchio. With his faithful friend and conscience Jiminy Cricket by his side, Pinocchio, embarks on fantastic adventures that his bravery, loyalty and honesty until triumphs in his triumphs in his quest for his heart's desire: to become a real boy.",69.45800018310547,/bnZJrLRnoQHpzEJdka1KYfsAF3N.jpg,1940-02-23,Pinocchio,False,7.10699987411499,5642
286565,False,/4A2B2M8ZpNVAMhOZE3xxacuJ16k.jpg,"[9648, 18, 10749]",en,Paper Towns,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",52.112998962402344,/eoF6wYVj1vbrCWjL0rBkdZpgrxS.jpg,2015-06-18,Paper Towns,False,6.139999866485596,4966
391757,False,/oLO9d2gWqviz9MgPUn7s3PYfcky.jpg,"[18, 28]",en,Never Back Down: No Surrender,"Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again.",38.83700180053711,/pHVswTDHAvq9Npi0XCZ0qVMSiM2.jpg,2016-06-05,Never Back Down: No Surrender,False,7.039999961853027,441
508943,False,/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg,"[16, 35, 14, 12, 10751]",en,Luca,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,126.48200225830078,/jTswp6KyDYKtvC52GbHagrZbGvD.jpg,2021-06-17,Luca,False,7.834000110626221,8039
760161,False,/e77LAFvZq5KteWsKxuc5nP9B6OD.jpg,"[27, 53]",en,Orphan: First Kill,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",60.862998962402344,/pHkKbIRoCe7zIFvqan9LFSaQAde.jpg,2022-07-27,Orphan: First Kill,False,6.672999858856201,1986
431693,False,/uG1v9Hk1XKICd6IJChRR20mBh8i.jpg,"[16, 28, 12, 35, 10751]",en,Spies in Disguise,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",49.375999450683594,/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,2019-12-04,Spies in Disguise,False,7.6020002365112305,2681
667520,False,/eHTZoXmB4vnDqANZXPZcdAiYQo5.jpg,"[16, 18, 10749, 14]",ja,泣きたい私は猫をかぶる,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",35.29999923706055,/6inkRM1XGBG5vRhclCPWfMenp7N.jpg,2020-06-18,A Whisker Away,False,7.894999980926514,1318
984324,False,/qekky2LbtT1wtbD5MDgQvjfZQ24.jpg,"[28, 53]",fr,Le salaire de la peur,"When an explosion at an oil well threatens hundreds of lives, a crack team is called upon to make a deadly desert crossing with nitroglycerine in tow.",650.9539794921875,/jFK2ZLQUzo9pea0jfMCHDfvWsx7.jpg,2024-03-28,The Wages of Fear,False,5.800000190734863,179
241259,False,/A6d09KtZKdVGSg0gzsldjDwwvhD.jpg,"[12, 10751, 14]",en,Alice Through the Looking Glass,Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,57.28499984741211,/4g043PWVXkjHkxEEsEfwuAxlM8i.jpg,2016-05-25,Alice Through the Looking Glass,False,6.559999942779541,6209
12242,False,/2Zv86BI4QqztR19fwFErXyr59h.jpg,"[16, 35, 10751, 28]",en,Mulan II,"Fa Mulan gets the surprise of her young life when her love, Captain Li Shang asks for her hand in marriage. Before the two can have their happily ever after, the Emperor assigns them a secret mission, to escort three princesses to Chang'an, China. Mushu is determined to drive a wedge between the couple after he learns that he will lose his guardian job if Mulan marries into the Li family.",57.7599983215332,/ovAxLGM0I9Dn2DIUuYhgvNVbwht.jpg,2004-11-03,Mulan II,False,6.5,2253
1241743,False,/xTYzXsIwf4qypnNRkSpkiHE3O30.jpg,[18],tl,Kapalit,"Audrey is hired as a private nurse by Stan for his sick wife, Demi. But as Audrey spends time with the married couple, she falls for Stan and works her way to replace Demi as Stan’s lover.",34.40599822998047,/HCjcQbjSpnYL4mcR0COrNyAeNp.jpg,2024-03-08,Kapalit,False,0.0,0
975773,False,/qmHj0kvTkwjqMpqycSnHPdCAwMN.jpg,"[35, 18, 9648, 80, 36]",en,Wicked Little Letters,"When deeply conservative English local Edith Swan and fellow residents begin to receive wicked letters full of unintentionally hilarious profanities, her rowdy, foul-mouthed, Irish migrant neighbor Rose Gooding is charged with the crime. The anonymous letters prompt a national uproar, and a trial ensues. However, as the town’s women—led by Police Officer Gladys Moss—begin to investigate the crime themselves, they suspect something is amiss and Rose may not be the culprit after all.",40.15999984741211,/scAU7YudKNVeZlOfgSEWntAUSJ.jpg,2024-02-23,Wicked Little Letters,False,7.0,93
96721,False,/caKZWDGmv5iW2U99skHs75MmOmU.jpg,"[18, 28]",en,Rush,"In the 1970s, a rivalry propels race car drivers Niki Lauda and James Hunt to fame and glory — until a horrible accident threatens to end it all.",55.41400146484375,/5akKFgS7eeXUw9rKTEujryKrH17.jpg,2013-09-02,Rush,False,7.71999979019165,6849
663712,False,/cRdA9xjHBbobw4LJFsQ3j1CgpVq.jpg,"[27, 53]",en,Terrifier 2,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",91.21800231933594,/8gLhu8UFPZfH2Hv11JhTZkb9CVl.jpg,2022-10-06,Terrifier 2,False,6.76800012588501,1630
10693,False,/ueJvL733Do4QrE7Eh2oEooVSiaI.jpg,"[16, 10751, 12, 14]",en,Peter Pan,"Leaving the safety of their nursery behind, Wendy, Michael and John follow Peter Pan to a magical world where childhood lasts forever. But while in Neverland, the kids must face Captain Hook and foil his attempts to get rid of Peter for good.",60.430999755859375,/fJJOs1iyrhKfZceANxoPxPwNGF1.jpg,1953-02-05,Peter Pan,False,7.2230000495910645,5185
983526,False,/elH2ZWRHOKpjUNHROvpTCZIvuO7.jpg,"[27, 53]",no,Leave,"A young woman tries to find her origins after having been abandoned as an infant at a cemetery wrapped in a cloth with satanic symbols, but as she gets closer to answers a malevolent spirit is telling her to leave.",110.97699737548828,/aiw8k5wXSCkueUD7eavmnNtaQFO.jpg,2022-10-28,Leave,False,6.059999942779541,58
948,False,/aRka9neADW1M0Zf9lF8kW2jEgXe.jpg,"[27, 53]",en,Halloween,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",113.3759994506836,/wijlZ3HaYMvlDTPqJoTCWKFkCPU.jpg,1978-10-24,Halloween,False,7.553999900817871,5303
246655,False,/2ex2beZ4ssMeOduLD0ILzXKCiep.jpg,"[28, 12, 878, 14]",en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",98.12000274658203,/2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg,2016-05-18,X-Men: Apocalypse,False,6.513999938964844,12562
637649,False,/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,"[28, 80, 53]",en,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",162.7899932861328,/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,2021-04-22,Wrath of Man,False,7.644000053405762,4986
23827,False,/17QgDl7HRdUhloGt1zJwpUWg2a.jpg,"[27, 9648]",en,Paranormal Activity,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.",39.9630012512207,/tmclkEpjeo4Zu564gf3KrwIOuKw.jpg,2007-09-14,Paranormal Activity,False,6.0,4833
